EXTERNAL/TSAI:  VERSION OF 8/8/96

RUNPLAN for CLAS hadronization experiment                               
 inclusive:                                                             
                                                                        
CLAS TIN                                                                
                                                                        

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = ( 50,119);   avgA = 119.000; amuM=118.891; avgM=110.747
 targ= ordina; ttarg(rl)=0.02345; twall=0.00129; tbeam=0.00264; tspec=0.00000
         Nseg  =   2
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 1
   7.085  0.871  1.71    4.01  -30.46    6.38    0.00  -24.08 4.908E+01

  10.540 16.462  5.96    2.61  -21.86    5.82    0.00  -16.04  2.263
   6.895  0.871  1.76    3.61  -29.52    5.69    0.00  -23.83 3.760E+01

  10.540 17.162  6.28    2.35  -21.04    5.17    0.00  -15.86  2.241
   6.695  0.871  1.81    3.25  -28.64    5.08    0.00  -23.56 2.868E+01

  10.540 17.916  6.63    2.12  -20.34    4.60    0.00  -15.73  2.214
   6.485  0.871  1.86    2.94  -27.87    4.53    0.00  -23.34 2.177E+01

  10.540 18.730  6.99    1.90  -19.67    4.06    0.00  -15.61  2.189
   6.262  0.871  1.92    2.64  -27.12    4.02    0.00  -23.10 1.655E+01

  10.540 19.615  7.37    1.71  -19.01    3.59    0.00  -15.42  2.158
   6.028  0.871  1.97    2.37  -26.39    3.57    0.00  -22.82 1.252E+01

  10.540 20.581  7.78    1.53  -18.42    3.14    0.00  -15.27  2.125
   5.780  0.871  2.04    2.13  -25.71    3.14    0.00  -22.57 9.499E+00

  10.540 21.643  8.20    1.37  -17.85    2.74    0.00  -15.11  2.087
   5.519  0.871  2.10    1.90  -25.06    2.76    0.00  -22.30 7.193E+00

  10.540 22.819  8.65    1.23  -17.31    2.38    0.00  -14.93  2.043
   5.244  0.871  2.17    1.70  -24.42    2.41    0.00  -22.01 5.442E+00

  10.540 24.130  9.13    1.10  -16.81    2.06    0.00  -14.75  1.991
   4.954  0.871  2.24    1.53  -23.81    2.10    0.00  -21.71 4.120E+00

  10.540 25.609  9.63    0.98  -16.33    1.77    0.00  -14.56  1.932
   4.648  0.871  2.31    1.37  -23.23    1.82    0.00  -21.41 3.122E+00

  10.540 27.296 10.15    0.88  -16.09    1.51    0.00  -14.58  1.863
   4.325  0.870  2.39    1.22  -22.96    1.56    0.00  -21.39 2.370E+00

  10.540 29.247 10.71    0.80  -17.51    1.28    0.00  -16.24  1.781
   3.984  0.870  2.48    1.10  -24.86    1.34    0.00  -23.52 1.801E+00

  10.540  5.676  1.03   30.74  -72.81   55.52    0.00  -17.29  1.820
   9.932  0.900  0.99   40.64  -76.42   49.56    0.00  -26.86 1.156E+05

  10.540  5.840  1.08   29.64  -72.10   54.92    0.00  -17.18  1.866
   9.898  0.899  1.00   39.23  -75.82   49.13    0.00  -26.69 9.209E+04

  10.540  6.008  1.14   28.95  -71.45   54.35    0.00  -17.10  1.891
   9.863  0.899  1.01   38.33  -75.27   48.71    0.00  -26.55 7.317E+04

  10.540  6.182  1.20   28.19  -70.66   53.64    0.00  -17.01  1.916
   9.826  0.899  1.02   37.35  -74.59   48.18    0.00  -26.41 5.804E+04

  10.540  6.362  1.27   27.08  -69.69   52.73    0.00  -16.96  1.960
   9.786  0.898  1.02   35.92  -73.75   47.47    0.00  -26.28 4.596E+04

  10.540  6.548  1.34   26.05  -68.67   51.72    0.00  -16.95  1.998
   9.744  0.897  1.03   34.58  -72.87   46.66    0.00  -26.20 3.633E+04

  10.540  6.741  1.41   25.15  -67.50   50.68    0.00  -16.82  2.028
   9.700  0.897  1.04   33.42  -71.85   45.83    0.00  -26.02 2.863E+04

  10.540  6.939  1.49   24.33  -66.40   49.55    0.00  -16.86  2.048
   9.654  0.897  1.05   32.36  -70.89   44.89    0.00  -26.00 2.253E+04

  10.540  7.145  1.57   23.43  -65.07   48.31    0.00  -16.75  2.074
   9.605  0.896  1.06   31.18  -69.72   43.87    0.00  -25.85 1.769E+04

  10.540  7.358  1.66   22.65  -63.71   47.01    0.00  -16.71  2.087
   9.554  0.896  1.07   30.16  -68.53   42.77    0.00  -25.76 1.387E+04

  10.540  7.579  1.75   21.59  -62.12   45.45    0.00  -16.67  2.117
   9.499  0.895  1.08   28.78  -67.13   41.46    0.00  -25.67 1.087E+04

  10.540  7.807  1.84   20.75  -60.58   43.94    0.00  -16.64  2.129
   9.442  0.895  1.10   27.69  -65.76   40.16    0.00  -25.60 8.496E+03

  10.540  8.044  1.95   19.74  -58.79   42.25    0.00  -16.55  2.151
   9.381  0.895  1.11   26.37  -64.17   38.70    0.00  -25.47 6.637E+03

  10.540  8.290  2.05   18.94  -57.22   40.56    0.00  -16.66  2.153
   9.318  0.895  1.12   25.32  -62.76   37.24    0.00  -25.53 5.179E+03

  10.540  8.545  2.16   17.88  -55.25   38.65    0.00  -16.60  2.173
   9.250  0.894  1.14   23.94  -61.01   35.57    0.00  -25.43 4.043E+03

  10.540  8.811  2.28   16.94  -53.44   36.75    0.00  -16.69  2.181
   9.179  0.894  1.15   22.70  -59.37   33.90    0.00  -25.47 3.152E+03

  10.540  9.086  2.41   15.97  -51.45   34.77    0.00  -16.67  2.188
   9.104  0.894  1.17   21.42  -57.57   32.15    0.00  -25.42 2.458E+03

  10.540  9.373  2.54   15.01  -49.43   32.75    0.00  -16.69  2.192
   9.025  0.893  1.18   20.16  -55.76   30.34    0.00  -25.41 1.917E+03

  10.540  9.671  2.68   13.99  -47.47   30.70    0.00  -16.77  2.191
   8.942  0.893  1.20   18.85  -53.97   28.51    0.00  -25.46 1.496E+03

  10.540  9.983  2.83   13.11  -45.45   28.60    0.00  -16.85  2.193
   8.854  0.893  1.22   17.64  -52.13   26.62    0.00  -25.51 1.168E+03

  10.540 10.307  2.98   12.21  -43.48   26.56    0.00  -16.92  2.186
   8.762  0.893  1.24   16.45  -50.34   24.78    0.00  -25.56 9.121E+02

  10.540 10.646  3.14   11.26  -41.38   24.49    0.00  -16.89  2.186
   8.664  0.893  1.26   15.19  -48.41   22.91    0.00  -25.50 7.130E+02

  10.540 11.000  3.32   10.36  -39.45   22.48    0.00  -16.97  2.182
   8.561  0.893  1.28   13.99  -46.63   21.07    0.00  -25.56 5.577E+02

  10.540 11.370  3.50    9.47  -37.57   20.52    0.00  -17.06  2.179
   8.452  0.892  1.30   12.80  -44.88   19.29    0.00  -25.60 4.364E+02

  10.540 11.759  3.69    8.62  -35.76   18.64    0.00  -17.12  2.175
   8.337  0.892  1.33   11.67  -43.19   17.57    0.00  -25.62 3.416E+02

  10.540 12.167  3.89    7.84  -34.02   16.90    0.00  -17.12  2.169
   8.216  0.892  1.35   10.62  -41.55   15.96    0.00  -25.59 2.669E+02

  10.540 12.595  4.10    7.14  -32.38   15.31    0.00  -17.07  2.158
   8.089  0.892  1.38    9.69  -39.99   14.50    0.00  -25.49 2.077E+02

  10.540 13.046  4.33    6.45  -30.85   13.78    0.00  -17.07  2.152
   7.954  0.892  1.41    8.76  -38.52   13.09    0.00  -25.44 1.619E+02

  10.540 13.521  4.56    5.83  -29.40   12.40    0.00  -17.00  2.143
   7.812  0.892  1.44    7.93  -37.12   11.81    0.00  -25.31 1.257E+02

  10.540 14.024  4.81    5.28  -28.12   11.16    0.00  -16.96  2.130
   7.663  0.892  1.46    7.20  -35.86   10.66    0.00  -25.20 9.719E+01

  10.540 14.556  5.08    4.76  -26.86   10.01    0.00  -16.85  2.121
   7.505  0.892  1.50    6.50  -34.61    9.59    0.00  -25.02 7.498E+01

  10.540 15.121  5.36    4.28  -25.70    8.96    0.00  -16.74  2.112
   7.338  0.891  1.53    5.85  -33.44    8.61    0.00  -24.83 5.773E+01

  10.540 15.722  5.65    3.87  -24.70    8.04    0.00  -16.66  2.098
   7.163  0.891  1.57    5.30  -32.42    7.75    0.00  -24.67 4.415E+01

  10.540 16.364  5.96    3.48  -23.63    7.17    0.00  -16.46  2.088
   6.977  0.891  1.61    4.77  -31.32    6.94    0.00  -24.38 3.375E+01

  10.540 17.051  6.28    3.14  -22.76    6.42    0.00  -16.35  2.073
   6.782  0.891  1.65    4.31  -30.40    6.23    0.00  -24.18 2.564E+01

  10.540 17.790  6.63    2.82  -21.94    5.72    0.00  -16.21  2.058
   6.576  0.891  1.69    3.88  -29.52    5.57    0.00  -23.95 1.944E+01

  10.540 18.587  6.99    2.53  -21.13    5.08    0.00  -16.06  2.043
   6.358  0.891  1.74    3.48  -28.66    4.96    0.00  -23.69 1.474E+01

  10.540 19.450  7.37    2.27  -20.42    4.50    0.00  -15.92  2.023
   6.129  0.891  1.78    3.13  -27.88    4.42    0.00  -23.46 1.112E+01

  10.540 20.391  7.78    2.03  -19.72    3.97    0.00  -15.75  2.003
   5.887  0.891  1.84    2.81  -27.11    3.92    0.00  -23.19 8.398E+00

  10.540 21.423  8.20    1.81  -19.11    3.49    0.00  -15.62  1.978
   5.632  0.891  1.89    2.51  -26.41    3.46    0.00  -22.95 6.335E+00

  10.540 22.560  8.65    1.61  -18.53    3.04    0.00  -15.49  1.949
   5.363  0.891  1.94    2.23  -25.75    3.03    0.00  -22.72 4.784E+00

  10.540 23.826  9.13    1.43  -17.96    2.64    0.00  -15.32  1.914
   5.080  0.891  2.00    1.99  -25.09    2.65    0.00  -22.44 3.608E+00

  10.540 25.246  9.62    1.27  -17.42    2.26    0.00  -15.15  1.875
   4.780  0.890  2.07    1.76  -24.45    2.29    0.00  -22.17 2.739E+00

  10.540 26.857 10.15    1.12  -17.09    1.94    0.00  -15.15  1.827
   4.465  0.891  2.13    1.56  -24.09    1.97    0.00  -22.12 2.074E+00

  10.540 28.709 10.71    0.99  -18.35    1.64    0.00  -16.72  1.770
   4.132  0.890  2.20    1.37  -25.81    1.68    0.00  -24.13 1.577E+00

  10.540  5.673  1.03   39.15  -74.50   56.65    0.00  -17.84  1.461
   9.946  0.921  0.97   51.31  -77.91   50.32    0.00  -27.59 1.161E+05

  10.540  5.835  1.08   37.87  -73.98   56.24    0.00  -17.73  1.499
   9.913  0.920  0.97   49.67  -77.47   50.06    0.00  -27.41 9.241E+04

  10.540  6.004  1.14   36.48  -73.35   55.73    0.00  -17.62  1.541
   9.878  0.919  0.98   47.90  -76.94   49.71    0.00  -27.24 7.336E+04

  10.540  6.177  1.20   35.09  -72.63   55.09    0.00  -17.54  1.583
   9.841  0.918  0.99   46.12  -76.33   49.24    0.00  -27.09 5.813E+04

  10.540  6.357  1.27   34.31  -71.95   54.45    0.00  -17.49  1.600
   9.803  0.919  0.99   45.12  -75.74   48.76    0.00  -26.99 4.594E+04

  10.540  6.542  1.34   33.06  -71.00   53.66    0.00  -17.34  1.636
   9.762  0.918  1.00   43.51  -74.93   48.15    0.00  -26.78 3.621E+04

  10.540  6.734  1.41   31.91  -70.08   52.74    0.00  -17.34  1.665
   9.719  0.917  1.01   42.04  -74.13   47.42    0.00  -26.71 2.851E+04

  10.540  6.932  1.49   30.95  -69.07   51.78    0.00  -17.30  1.685
   9.674  0.917  1.01   40.81  -73.26   46.64    0.00  -26.62 2.238E+04

  10.540  7.137  1.57   29.78  -67.91   50.67    0.00  -17.24  1.714
   9.626  0.917  1.02   39.29  -72.24   45.75    0.00  -26.49 1.754E+04

  10.540  7.350  1.66   28.44  -66.58   49.40    0.00  -17.19  1.748
   9.575  0.916  1.03   37.58  -71.07   44.69    0.00  -26.38 1.373E+04

  10.540  7.570  1.75   27.42  -65.20   48.09    0.00  -17.11  1.765
   9.522  0.916  1.04   36.26  -69.87   43.60    0.00  -26.27 1.072E+04

  10.540  7.797  1.84   26.35  -63.79   46.67    0.00  -17.12  1.782
   9.466  0.915  1.05   34.86  -68.62   42.39    0.00  -26.22 8.358E+03

  10.540  8.033  1.95   25.27  -62.28   45.12    0.00  -17.16  1.797
   9.407  0.915  1.06   33.47  -67.28   41.07    0.00  -26.20 6.512E+03

  10.540  8.278  2.05   24.27  -60.64   43.57    0.00  -17.07  1.806
   9.345  0.915  1.07   32.18  -65.82   39.74    0.00  -26.08 5.059E+03

  10.540  8.532  2.16   23.09  -58.89   41.82    0.00  -17.07  1.822
   9.279  0.915  1.08   30.64  -64.26   38.23    0.00  -26.03 3.932E+03

  10.540  8.796  2.28   21.82  -57.03   39.95    0.00  -17.08  1.841
   9.209  0.914  1.09   28.99  -62.59   36.59    0.00  -26.00 3.056E+03

  10.540  9.070  2.41   20.72  -55.16   38.06    0.00  -17.10  1.848
   9.136  0.914  1.11   27.55  -60.91   34.94    0.00  -25.98 2.372E+03

  10.540  9.356  2.54   19.61  -53.18   36.12    0.00  -17.06  1.853
   9.059  0.914  1.12   26.10  -59.13   33.22    0.00  -25.91 1.840E+03

  10.540  9.652  2.68   18.35  -51.18   34.04    0.00  -17.14  1.866
   8.977  0.913  1.13   24.45  -57.32   31.38    0.00  -25.94 1.430E+03

  10.540  9.962  2.83   17.17  -49.09   31.95    0.00  -17.13  1.871
   8.891  0.913  1.15   22.91  -55.43   29.52    0.00  -25.91 1.110E+03

  10.540 10.284  2.98   16.11  -47.15   29.91    0.00  -17.24  1.868
   8.801  0.913  1.16   21.51  -53.67   27.70    0.00  -25.98 8.616E+02

  10.540 10.620  3.14   14.90  -44.96   27.77    0.00  -17.19  1.874
   8.705  0.913  1.18   19.92  -51.68   25.77    0.00  -25.91 6.704E+02

  10.540 10.972  3.32   13.74  -42.93   25.65    0.00  -17.28  1.877
   8.604  0.913  1.20   18.40  -49.82   23.86    0.00  -25.96 5.219E+02

  10.540 11.340  3.50   12.69  -40.93   23.64    0.00  -17.28  1.874
   8.498  0.913  1.22   17.01  -47.98   22.04    0.00  -25.94 4.056E+02

  10.540 11.725  3.69   11.65  -39.04   21.68    0.00  -17.36  1.872
   8.386  0.912  1.23   15.63  -46.23   20.26    0.00  -25.97 3.154E+02

  10.540 12.129  3.89   10.67  -37.17   19.82    0.00  -17.35  1.868
   8.268  0.912  1.25   14.34  -44.49   18.57    0.00  -25.92 2.448E+02

  10.540 12.553  4.10    9.71  -35.43   18.02    0.00  -17.41  1.868
   8.143  0.912  1.28   13.06  -42.85   16.92    0.00  -25.93 1.902E+02

  10.540 12.999  4.33    8.79  -33.71   16.32    0.00  -17.38  1.869
   8.011  0.912  1.30   11.85  -41.22   15.37    0.00  -25.85 1.476E+02

  10.540 13.469  4.56    7.96  -32.06   14.77    0.00  -17.29  1.867
   7.872  0.912  1.32   10.75  -39.65   13.94    0.00  -25.71 1.142E+02

  10.540 13.966  4.81    7.23  -30.64   13.36    0.00  -17.28  1.860
   7.726  0.912  1.35    9.77  -38.28   12.64    0.00  -25.64 8.805E+01

  10.540 14.491  5.08    6.56  -29.31   12.06    0.00  -17.24  1.853
   7.572  0.912  1.37    8.87  -36.97   11.44    0.00  -25.53 6.765E+01

  10.540 15.049  5.36    5.92  -28.01   10.86    0.00  -17.14  1.850
   7.409  0.912  1.40    8.02  -35.69   10.34    0.00  -25.35 5.187E+01

  10.540 15.641  5.65    5.34  -26.78    9.77    0.00  -17.01  1.846
   7.237  0.911  1.43    7.25  -34.46    9.33    0.00  -25.14 3.962E+01

  10.540 16.272  5.96    4.82  -25.74    8.79    0.00  -16.95  1.839
   7.056  0.911  1.46    6.56  -33.40    8.41    0.00  -24.98 3.015E+01

  10.540 16.947  6.28    4.35  -24.71    7.89    0.00  -16.82  1.833
   6.865  0.911  1.49    5.92  -32.35    7.58    0.00  -24.77 2.286E+01

  10.540 17.672  6.63    3.91  -23.72    7.06    0.00  -16.66  1.828
   6.663  0.911  1.53    5.33  -31.32    6.80    0.00  -24.52 1.730E+01

  10.540 18.452  6.99    3.53  -22.86    6.33    0.00  -16.54  1.817
   6.451  0.911  1.56    4.82  -30.42    6.12    0.00  -24.30 1.302E+01

  10.540 19.297  7.37    3.15  -22.02    5.62    0.00  -16.40  1.811
   6.226  0.911  1.60    4.31  -29.53    5.46    0.00  -24.07 9.828E+00

  10.540 20.214  7.78    2.82  -21.30    5.00    0.00  -16.30  1.798
   5.990  0.911  1.64    3.87  -28.74    4.87    0.00  -23.87 7.379E+00

  10.540 21.218  8.20    2.51  -20.54    4.40    0.00  -16.14  1.788
   5.740  0.911  1.69    3.44  -27.92    4.31    0.00  -23.61 5.558E+00

  10.540 22.321  8.65    2.23  -19.85    3.86    0.00  -15.99  1.772
   5.477  0.911  1.73    3.06  -27.16    3.79    0.00  -23.37 4.181E+00

  10.540 23.545  9.13    1.97  -19.24    3.36    0.00  -15.87  1.751
   5.200  0.911  1.78    2.71  -26.46    3.32    0.00  -23.14 3.147E+00

  10.540 24.912  9.62    1.73  -18.62    2.90    0.00  -15.72  1.730
   4.907  0.910  1.83    2.38  -25.77    2.88    0.00  -22.88 2.381E+00

  10.540 26.456 10.15    1.50  -18.17    2.47    0.00  -15.69  1.703
   4.598  0.910  1.88    2.08  -25.28    2.48    0.00  -22.81 1.807E+00

  10.540 28.222 10.71    1.31  -19.27    2.10    0.00  -17.18  1.667
   4.273  0.910  1.93    1.82  -26.82    2.12    0.00  -24.70 1.372E+00

  10.540  5.669  1.03   53.06  -75.89   57.53    0.00  -18.36  1.000
   9.959  0.942  0.94   68.81  -79.14   50.88    0.00  -28.27 1.164E+05

  10.540  5.832  1.08   50.23  -75.45   57.22    0.00  -18.23  1.000
   9.926  0.940  0.95   65.24  -78.78   50.71    0.00  -28.06 9.250E+04

  10.540  5.999  1.14   48.56  -74.99   56.85    0.00  -18.14  1.184
   9.892  0.939  0.95   63.12  -78.39   50.48    0.00  -27.91 7.338E+04

  10.540  6.173  1.20   47.97  -74.55   56.46    0.00  -18.09  1.190
   9.857  0.940  0.96   62.36  -78.02   50.21    0.00  -27.81 5.802E+04

  10.540  6.352  1.27   46.12  -73.93   55.90    0.00  -18.03  1.225
   9.819  0.939  0.96   60.02  -77.49   49.81    0.00  -27.68 4.581E+04

  10.540  6.537  1.34   44.44  -73.17   55.25    0.00  -17.92  1.256
   9.779  0.938  0.97   57.89  -76.85   49.33    0.00  -27.52 3.607E+04

  10.540  6.728  1.41   42.98  -72.36   54.52    0.00  -17.85  1.281
   9.737  0.938  0.97   56.03  -76.15   48.76    0.00  -27.39 2.833E+04

  10.540  6.926  1.49   40.96  -71.39   53.61    0.00  -17.78  1.321
   9.692  0.937  0.98   53.46  -75.30   48.05    0.00  -27.25 2.222E+04

  10.540  7.130  1.57   40.11  -70.50   52.73    0.00  -17.77  1.326
   9.646  0.937  0.99   52.37  -74.53   47.34    0.00  -27.19 1.737E+04

  10.540  7.342  1.66   38.18  -69.30   51.60    0.00  -17.71  1.363
   9.596  0.936  0.99   49.92  -73.48   46.42    0.00  -27.06 1.357E+04

  10.540  7.561  1.75   36.81  -68.07   50.46    0.00  -17.61  1.382
   9.544  0.936  1.00   48.17  -72.40   45.49    0.00  -26.91 1.056E+04

  10.540  7.788  1.84   35.33  -66.73   49.18    0.00  -17.55  1.403
   9.489  0.935  1.01   46.28  -71.22   44.42    0.00  -26.81 8.213E+03

  10.540  8.023  1.95   33.85  -65.28   47.77    0.00  -17.50  1.422
   9.431  0.935  1.02   44.39  -69.94   43.23    0.00  -26.71 6.378E+03

  10.540  8.267  2.05   32.48  -63.76   46.30    0.00  -17.46  1.436
   9.370  0.935  1.02   42.62  -68.60   41.98    0.00  -26.62 4.943E+03

  10.540  8.520  2.16   31.20  -62.22   44.71    0.00  -17.52  1.443
   9.306  0.935  1.03   40.98  -67.23   40.61    0.00  -26.63 3.829E+03

  10.540  8.782  2.28   29.70  -60.45   42.99    0.00  -17.46  1.457
   9.238  0.934  1.04   39.05  -65.66   39.13    0.00  -26.53 2.963E+03

  10.540  9.055  2.41   28.11  -58.61   41.15    0.00  -17.46  1.474
   9.166  0.934  1.05   37.00  -64.02   37.53    0.00  -26.48 2.292E+03

  10.540  9.339  2.54   26.84  -56.86   39.33    0.00  -17.53  1.475
   9.091  0.934  1.06   35.35  -62.44   35.94    0.00  -26.50 1.769E+03

  10.540  9.634  2.68   25.25  -54.88   37.34    0.00  -17.53  1.488
   9.011  0.934  1.07   33.30  -60.65   34.19    0.00  -26.46 1.367E+03

  10.540  9.942  2.83   23.77  -52.88   35.32    0.00  -17.56  1.495
   8.927  0.934  1.08   31.39  -58.85   32.40    0.00  -26.45 1.056E+03

  10.540 10.262  2.98   22.20  -50.78   33.22    0.00  -17.56  1.506
   8.838  0.933  1.09   29.35  -56.96   30.54    0.00  -26.41 8.164E+02

  10.540 10.596  3.14   20.84  -48.76   31.17    0.00  -17.59  1.504
   8.745  0.933  1.11   27.58  -55.12   28.71    0.00  -26.41 6.303E+02

  10.540 10.945  3.32   19.27  -46.63   28.98    0.00  -17.65  1.513
   8.646  0.933  1.12   25.52  -53.19   26.75    0.00  -26.44 4.884E+02

  10.540 11.310  3.50   17.83  -44.57   26.88    0.00  -17.69  1.516
   8.542  0.933  1.13   23.65  -51.31   24.87    0.00  -26.44 3.778E+02

  10.540 11.692  3.69   16.40  -42.48   24.82    0.00  -17.66  1.522
   8.432  0.932  1.15   21.79  -49.38   23.01    0.00  -26.37 2.922E+02

  10.540 12.093  3.89   15.17  -40.58   22.87    0.00  -17.72  1.517
   8.317  0.933  1.16   20.16  -47.63   21.25    0.00  -26.39 2.256E+02

  10.540 12.513  4.10   13.90  -38.63   20.97    0.00  -17.65  1.518
   8.195  0.932  1.18   18.50  -45.82   19.53    0.00  -26.29 1.741E+02

  10.540 12.955  4.33   12.65  -36.84   19.13    0.00  -17.71  1.522
   8.066  0.932  1.20   16.86  -44.14   17.86    0.00  -26.28 1.345E+02

  10.540 13.420  4.56   11.50  -35.06   17.42    0.00  -17.64  1.525
   7.930  0.932  1.21   15.35  -42.47   16.30    0.00  -26.17 1.036E+02

  10.540 13.911  4.81   10.47  -33.49   15.85    0.00  -17.64  1.523
   7.787  0.932  1.23   14.00  -40.97   14.86    0.00  -26.10 7.954E+01

  10.540 14.430  5.08    9.50  -31.94   14.38    0.00  -17.56  1.523
   7.636  0.932  1.25   12.72  -39.48   13.52    0.00  -25.96 6.092E+01

  10.540 14.980  5.36    8.56  -30.54   12.99    0.00  -17.55  1.529
   7.476  0.931  1.27   11.48  -38.12   12.25    0.00  -25.87 4.664E+01

  10.540 15.564  5.65    7.75  -29.16   11.76    0.00  -17.40  1.528
   7.308  0.931  1.30   10.42  -36.77   11.12    0.00  -25.65 3.549E+01

  10.540 16.186  5.96    7.03  -27.97   10.64    0.00  -17.34  1.525
   7.131  0.931  1.32    9.45  -35.58   10.08    0.00  -25.50 2.690E+01

  10.540 16.850  6.28    6.35  -26.83    9.60    0.00  -17.23  1.525
   6.944  0.931  1.34    8.56  -34.44    9.13    0.00  -25.31 2.034E+01

  10.540 17.561  6.63    5.74  -25.75    8.66    0.00  -17.08  1.522
   6.747  0.931  1.37    7.75  -33.33    8.26    0.00  -25.07 1.531E+01

  10.540 18.326  6.99    5.17  -24.79    7.78    0.00  -17.01  1.521
   6.539  0.931  1.40    6.99  -32.34    7.44    0.00  -24.90 1.151E+01

  10.540 19.153  7.37    4.62  -23.81    6.96    0.00  -16.85  1.522
   6.319  0.931  1.43    6.26  -31.33    6.68    0.00  -24.65 8.642E+00

  10.540 20.049  7.78    4.15  -22.97    6.22    0.00  -16.75  1.517
   6.088  0.931  1.46    5.63  -30.45    5.99    0.00  -24.45 6.466E+00

  10.540 21.027  8.20    3.70  -22.15    5.53    0.00  -16.62  1.512
   5.844  0.931  1.49    5.03  -29.57    5.34    0.00  -24.23 4.841E+00

  10.540 22.100  8.65    3.27  -21.37    4.86    0.00  -16.50  1.510
   5.586  0.931  1.53    4.45  -28.73    4.72    0.00  -24.01 3.635E+00

  10.540 23.285  9.13    2.89  -20.64    4.26    0.00  -16.38  1.500
   5.315  0.931  1.56    3.94  -27.94    4.16    0.00  -23.79 2.726E+00

  10.540 24.605  9.62    2.51  -19.95    3.68    0.00  -16.26  1.494
   5.028  0.930  1.60    3.44  -27.18    3.61    0.00  -23.57 2.060E+00

  10.540 26.089 10.15    2.17  -19.39    3.16    0.00  -16.23  1.482
   4.726  0.930  1.64    2.99  -26.60    3.12    0.00  -23.49 1.559E+00

  10.540 27.777 10.71    1.87  -20.29    2.68    0.00  -17.61  1.463
   4.408  0.931  1.68    2.58  -27.91    2.66    0.00  -25.24 1.183E+00

  10.540  5.665  1.03   80.11  -77.06   58.21    0.00  -18.85  1.000
   9.971  0.962  0.92  102.49  -80.18   51.28    0.00  -28.90 1.162E+05

  10.540  5.828  1.08   75.60  -76.78   58.03    0.00  -18.75  1.000
   9.939  0.960  0.93   96.87  -79.95   51.22    0.00  -28.74 9.230E+04

  10.540  5.995  1.14   73.69  -76.48   57.80    0.00  -18.68  1.000
