EXTERNAL/TSAI:  VERSION OF 8/8/96

RUNPLAN for CLAS hadronization experiment                               
 inclusive:                                                             
                                                                        
CLAS Carbon                                                             
                                                                        

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  6, 12);   avgA =  12.000; amuM= 12.002; avgM= 11.180
 targ= ordina; ttarg(rl)=0.00601; twall=0.00129; tbeam=0.00264; tspec=0.00000
         Nseg  =   2
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 1
  10.540 11.340  3.50   12.99  -42.00   25.87    0.00  -16.13  2.002
   8.498  0.913  1.22   14.65  -44.41   25.31    0.00  -19.10 4.275E+01

  10.540 11.725  3.69   11.94  -39.94   23.76    0.00  -16.18  2.002
   8.386  0.912  1.23   13.47  -42.40   23.26    0.00  -19.14 3.320E+01

  10.540 12.129  3.89   10.94  -37.86   21.75    0.00  -16.11  2.000
   8.268  0.912  1.25   12.35  -40.38   21.32    0.00  -19.06 2.576E+01

  10.540 12.553  4.10    9.95  -35.87   19.79    0.00  -16.08  2.002
   8.143  0.912  1.28   11.23  -38.42   19.41    0.00  -19.01 2.001E+01

  10.540 12.999  4.33    9.00  -33.92   17.91    0.00  -16.01  2.004
   8.011  0.912  1.30   10.16  -36.52   17.59    0.00  -18.93 1.555E+01

  10.540 13.469  4.56    8.13  -32.12   16.19    0.00  -15.93  2.004
   7.872  0.912  1.32    9.19  -34.74   15.91    0.00  -18.83 1.205E+01

  10.540 13.966  4.81    7.36  -30.48   14.62    0.00  -15.86  1.999
   7.726  0.912  1.35    8.33  -33.12   14.38    0.00  -18.75 9.310E+00

  10.540 14.491  5.08    6.66  -28.93   13.18    0.00  -15.75  1.994
   7.572  0.912  1.37    7.53  -31.59   12.97    0.00  -18.61 7.171E+00

  10.540 15.049  5.36    5.99  -27.46   11.83    0.00  -15.63  1.991
   7.409  0.912  1.40    6.78  -30.13   11.66    0.00  -18.47 5.518E+00

  10.540 15.641  5.65    5.38  -26.07   10.61    0.00  -15.46  1.989
   7.237  0.911  1.43    6.09  -28.73   10.47    0.00  -18.27 4.232E+00

  10.540 16.272  5.96    4.84  -24.77    9.51    0.00  -15.25  1.983
   7.056  0.911  1.46    5.49  -27.43    9.40    0.00  -18.03 3.229E+00

  10.540 16.947  6.28    4.35  -23.61    8.52    0.00  -15.09  1.978
   6.865  0.911  1.49    4.94  -26.26    8.42    0.00  -17.83 2.458E+00

  10.540 17.672  6.63    3.89  -22.45    7.60    0.00  -14.85  1.974
   6.663  0.911  1.53    4.42  -25.08    7.53    0.00  -17.56 1.866E+00

  10.540 18.452  6.99    3.50  -21.42    6.79    0.00  -14.63  1.963
   6.451  0.911  1.56    3.98  -24.03    6.74    0.00  -17.30 1.409E+00

  10.540 19.297  7.37    3.12  -20.40    6.02    0.00  -14.38  1.958
   6.226  0.911  1.60    3.55  -22.99    5.98    0.00  -17.01 1.065E+00

  10.540 20.214  7.78    2.79  -19.49    5.35    0.00  -14.14  1.945
   5.990  0.911  1.64    3.18  -22.05    5.32    0.00  -16.73 8.006E-01

  10.540 21.218  8.20    2.48  -18.57    4.71    0.00  -13.85  1.934
   5.740  0.911  1.69    2.83  -21.10    4.69    0.00  -16.41 6.032E-01

  10.540 22.321  8.65    2.20  -17.73    4.13    0.00  -13.59  1.918
   5.477  0.911  1.73    2.51  -20.23    4.13    0.00  -16.10 4.536E-01

  10.540 23.545  9.13    1.95  -16.89    3.61    0.00  -13.28  1.897
   5.200  0.911  1.78    2.23  -19.36    3.61    0.00  -15.75 3.406E-01

  10.540 24.912  9.62    1.71  -16.11    3.12    0.00  -12.99  1.874
   4.907  0.910  1.83    1.96  -18.54    3.13    0.00  -15.41 2.570E-01

  10.540 26.456 10.15    1.50  -15.43    2.67    0.00  -12.76  1.845
   4.598  0.910  1.88    1.72  -17.83    2.69    0.00  -15.14 1.943E-01

  10.540 28.222 10.71    1.31  -16.05    2.28    0.00  -13.77  1.806
   4.273  0.910  1.93    1.51  -18.51    2.30    0.00  -16.22 1.468E-01

  10.540  5.669  1.03   51.73  -77.24   59.22    0.00  -18.02  1.000
   9.959  0.942  0.94   58.18  -78.28   56.84    0.00  -21.44 1.310E+04

  10.540  5.832  1.08   49.04  -76.86   58.99    0.00  -17.87  1.000
   9.926  0.940  0.95   55.14  -77.94   56.66    0.00  -21.27 1.038E+04

  10.540  5.999  1.14   47.50  -76.49   58.74    0.00  -17.75  1.251
   9.892  0.939  0.95   53.38  -77.58   56.45    0.00  -21.13 8.214E+03

  10.540  6.173  1.20   46.99  -76.13   58.45    0.00  -17.68  1.258
   9.857  0.940  0.96   52.79  -77.25   56.21    0.00  -21.04 6.480E+03

  10.540  6.352  1.27   45.27  -75.55   57.99    0.00  -17.56  1.295
   9.819  0.939  0.96   50.84  -76.70   55.81    0.00  -20.89 5.101E+03

  10.540  6.537  1.34   43.69  -74.90   57.43    0.00  -17.47  1.328
   9.779  0.938  0.97   49.05  -76.08   55.30    0.00  -20.78 4.007E+03

  10.540  6.728  1.41   42.32  -74.16   56.80    0.00  -17.36  1.355
   9.737  0.938  0.97   47.50  -75.39   54.73    0.00  -20.65 3.139E+03

  10.540  6.926  1.49   40.39  -73.26   55.95    0.00  -17.30  1.398
   9.692  0.937  0.98   45.34  -74.53   53.96    0.00  -20.56 2.456E+03

  10.540  7.130  1.57   39.65  -72.37   55.20    0.00  -17.17  1.405
   9.646  0.937  0.99   44.49  -73.68   53.27    0.00  -20.42 1.914E+03

  10.540  7.342  1.66   37.84  -71.22   54.19    0.00  -17.03  1.444
   9.596  0.936  0.99   42.46  -72.58   52.33    0.00  -20.26 1.490E+03

  10.540  7.561  1.75   36.53  -70.06   53.12    0.00  -16.94  1.466
   9.544  0.936  1.00   40.99  -71.48   51.33    0.00  -20.15 1.157E+03

  10.540  7.788  1.84   35.12  -68.82   51.89    0.00  -16.93  1.489
   9.489  0.935  1.01   39.41  -70.29   50.18    0.00  -20.11 8.977E+02

  10.540  8.023  1.95   33.74  -67.42   50.57    0.00  -16.85  1.510
   9.431  0.935  1.02   37.86  -68.95   48.94    0.00  -20.01 6.949E+02

  10.540  8.267  2.05   32.43  -65.94   49.15    0.00  -16.80  1.527
   9.370  0.935  1.02   36.38  -67.53   47.59    0.00  -19.94 5.372E+02

  10.540  8.520  2.16   31.26  -64.37   47.66    0.00  -16.71  1.536
   9.306  0.935  1.03   35.07  -66.02   46.18    0.00  -19.84 4.144E+02

  10.540  8.782  2.28   29.82  -62.66   45.98    0.00  -16.68  1.552
   9.238  0.934  1.04   33.46  -64.38   44.58    0.00  -19.79 3.198E+02

  10.540  9.055  2.41   28.29  -60.76   44.17    0.00  -16.59  1.572
   9.166  0.934  1.05   31.75  -62.55   42.86    0.00  -19.69 2.466E+02

  10.540  9.339  2.54   27.08  -58.99   42.36    0.00  -16.62  1.575
   9.091  0.934  1.06   30.39  -60.84   41.14    0.00  -19.71 1.898E+02

  10.540  9.634  2.68   25.55  -56.94   40.38    0.00  -16.56  1.590
   9.011  0.934  1.07   28.68  -58.87   39.24    0.00  -19.63 1.462E+02

  10.540  9.942  2.83   24.15  -54.81   38.38    0.00  -16.43  1.599
   8.927  0.934  1.08   27.12  -56.81   37.32    0.00  -19.49 1.124E+02

  10.540 10.262  2.98   22.60  -52.65   36.21    0.00  -16.44  1.612
   8.838  0.933  1.09   25.37  -54.73   35.24    0.00  -19.49 8.669E+01

  10.540 10.596  3.14   21.28  -50.59   34.11    0.00  -16.48  1.613
   8.745  0.933  1.11   23.89  -52.73   33.22    0.00  -19.51 6.671E+01

  10.540 10.945  3.32   19.73  -48.30   31.86    0.00  -16.44  1.624
   8.646  0.933  1.12   22.17  -50.52   31.05    0.00  -19.47 5.149E+01

  10.540 11.310  3.50   18.30  -46.11   29.64    0.00  -16.47  1.629
   8.542  0.933  1.13   20.57  -48.39   28.91    0.00  -19.48 3.974E+01

  10.540 11.692  3.69   16.84  -43.85   27.40    0.00  -16.45  1.638
   8.432  0.932  1.15   18.93  -46.20   26.75    0.00  -19.45 3.071E+01

  10.540 12.093  3.89   15.60  -41.75   25.33    0.00  -16.42  1.634
   8.317  0.933  1.16   17.54  -44.15   24.75    0.00  -19.41 2.366E+01

  10.540 12.513  4.10   14.29  -39.62   23.25    0.00  -16.38  1.637
   8.195  0.932  1.18   16.07  -42.08   22.73    0.00  -19.35 1.826E+01

  10.540 12.955  4.33   13.00  -37.56   21.23    0.00  -16.33  1.643
   8.066  0.932  1.20   14.63  -40.07   20.78    0.00  -19.29 1.410E+01

  10.540 13.420  4.56   11.80  -35.61   19.32    0.00  -16.29  1.648
   7.930  0.932  1.21   13.28  -38.16   18.92    0.00  -19.24 1.087E+01

  10.540 13.911  4.81   10.73  -33.76   17.57    0.00  -16.20  1.648
   7.787  0.932  1.23   12.09  -36.34   17.22    0.00  -19.12 8.357E+00

  10.540 14.430  5.08    9.72  -32.01   15.92    0.00  -16.09  1.649
   7.636  0.932  1.25   10.95  -34.61   15.62    0.00  -18.99 6.414E+00

  10.540 14.980  5.36    8.73  -30.28   14.36    0.00  -15.91  1.656
   7.476  0.931  1.27    9.85  -32.90   14.11    0.00  -18.79 4.920E+00

  10.540 15.564  5.65    7.88  -28.78   12.96    0.00  -15.82  1.657
   7.308  0.931  1.30    8.89  -31.42   12.75    0.00  -18.67 3.757E+00

  10.540 16.186  5.96    7.12  -27.34   11.70    0.00  -15.65  1.656
   7.131  0.931  1.32    8.04  -29.98   11.51    0.00  -18.47 2.856E+00

  10.540 16.850  6.28    6.41  -25.98   10.53    0.00  -15.45  1.657
   6.944  0.931  1.34    7.24  -28.62   10.38    0.00  -18.24 2.166E+00

  10.540 17.561  6.63    5.77  -24.71    9.47    0.00  -15.24  1.655
   6.747  0.931  1.37    6.53  -27.34    9.34    0.00  -18.00 1.636E+00

  10.540 18.326  6.99    5.18  -23.53    8.50    0.00  -15.04  1.655
   6.539  0.931  1.40    5.87  -26.15    8.39    0.00  -17.76 1.232E+00

  10.540 19.153  7.37    4.62  -22.40    7.58    0.00  -14.81  1.657
   6.319  0.931  1.43    5.24  -24.99    7.50    0.00  -17.49 9.281E-01

  10.540 20.049  7.78    4.15  -21.31    6.77    0.00  -14.54  1.652
   6.088  0.931  1.46    4.70  -23.90    6.71    0.00  -17.19 6.950E-01

  10.540 21.027  8.20    3.69  -20.32    6.01    0.00  -14.30  1.649
   5.844  0.931  1.49    4.19  -22.87    5.97    0.00  -16.91 5.205E-01

  10.540 22.100  8.65    3.26  -19.34    5.30    0.00  -14.04  1.647
   5.586  0.931  1.53    3.71  -21.87    5.26    0.00  -16.61 3.908E-01

  10.540 23.285  9.13    2.89  -18.42    4.65    0.00  -13.77  1.637
   5.315  0.931  1.56    3.28  -20.93    4.63    0.00  -16.30 2.926E-01

  10.540 24.605  9.62    2.52  -17.48    4.03    0.00  -13.45  1.631
   5.028  0.930  1.60    2.87  -19.95    4.02    0.00  -15.93 2.204E-01

  10.540 26.089 10.15    2.19  -16.72    3.47    0.00  -13.25  1.618
   4.726  0.930  1.64    2.50  -19.16    3.47    0.00  -15.70 1.662E-01

  10.540 27.777 10.71    1.90  -17.14    2.96    0.00  -14.18  1.598
   4.408  0.931  1.68    2.17  -19.65    2.97    0.00  -16.69 1.255E-01

  10.540  5.665  1.03   77.80  -78.33   59.81    0.00  -18.52  1.000
   9.971  0.962  0.92   87.54  -79.34   57.32    0.00  -22.02 1.312E+04

  10.540  5.828  1.08   73.56  -78.15   59.75    0.00  -18.40  1.000
   9.939  0.960  0.93   82.69  -79.17   57.30    0.00  -21.87 1.040E+04

  10.540  5.995  1.14   71.80  -77.94   59.63    0.00  -18.31  1.000
   9.906  0.960  0.93   80.66  -78.98   57.22    0.00  -21.75 8.217E+03

  10.540  6.168  1.20   69.51  -77.65   59.44    0.00  -18.21  1.000
   9.871  0.960  0.93   78.04  -78.71   57.07    0.00  -21.64 6.476E+03

  10.540  6.347  1.27   67.15  -77.24   59.13    0.00  -18.11  1.000
   9.834  0.959  0.93   75.34  -78.32   56.81    0.00  -21.51 5.092E+03

  10.540  6.531  1.34   64.90  -76.77   58.76    0.00  -18.01  1.000
   9.795  0.959  0.94   72.78  -77.87   56.49    0.00  -21.39 3.993E+03

  10.540  6.722  1.41   62.98  -76.21   58.28    0.00  -17.93  1.000
   9.754  0.958  0.94   70.60  -77.35   56.06    0.00  -21.28 3.124E+03

  10.540  6.919  1.49   59.78  -75.43   57.64    0.00  -17.79  1.000
   9.710  0.957  0.95   66.98  -76.61   55.49    0.00  -21.12 2.439E+03

  10.540  7.123  1.57   59.03  -74.79   57.03    0.00  -17.76  1.000
   9.665  0.958  0.95   66.11  -76.00   54.93    0.00  -21.08 1.898E+03

  10.540  7.334  1.66   55.90  -73.82   56.18    0.00  -17.63  1.017
   9.616  0.956  0.96   62.59  -75.07   54.15    0.00  -20.92 1.475E+03

  10.540  7.552  1.75   53.83  -72.77   55.29    0.00  -17.48  1.039
   9.565  0.956  0.96   60.26  -74.08   53.32    0.00  -20.76 1.143E+03

  10.540  7.779  1.85   52.82  -71.80   54.36    0.00  -17.44  1.041
   9.512  0.956  0.96   59.10  -73.15   52.46    0.00  -20.70 8.827E+02

  10.540  8.013  1.95   50.42  -70.53   53.20    0.00  -17.33  1.066
   9.455  0.956  0.97   56.42  -71.94   51.37    0.00  -20.57 6.816E+02

  10.540  8.256  2.05   48.23  -69.17   51.94    0.00  -17.23  1.088
   9.395  0.955  0.98   53.95  -70.64   50.19    0.00  -20.45 5.252E+02

  10.540  8.508  2.16   46.31  -67.75   50.56    0.00  -17.19  1.103
   9.332  0.955  0.98   51.80  -69.27   48.89    0.00  -20.38 4.042E+02

  10.540  8.769  2.28   44.75  -66.27   49.11    0.00  -17.17  1.108
   9.266  0.955  0.99   50.05  -67.85   47.51    0.00  -20.34 3.104E+02

  10.540  9.041  2.41   42.06  -64.43   47.40    0.00  -17.03  1.137
   9.195  0.954  1.00   47.05  -66.08   45.89    0.00  -20.19 2.386E+02

  10.540  9.323  2.54   40.79  -62.78   45.78    0.00  -17.00  1.132
   9.122  0.955  1.00   45.62  -64.49   44.35    0.00  -20.14 1.827E+02

  10.540  9.617  2.68   38.07  -60.79   43.82    0.00  -16.97  1.161
   9.043  0.954  1.01   42.58  -62.58   42.48    0.00  -20.09 1.403E+02

  10.540  9.923  2.83   36.24  -58.86   41.92    0.00  -16.94  1.166
   8.961  0.954  1.02   40.54  -60.72   40.67    0.00  -20.05 1.074E+02

  10.540 10.241  2.98   34.10  -56.77   39.89    0.00  -16.88  1.179
   8.874  0.953  1.03   38.16  -58.71   38.73    0.00  -19.98 8.229E+01

  10.540 10.573  3.14   32.33  -54.75   37.85    0.00  -16.90  1.180
   8.783  0.953  1.03   36.17  -56.75   36.77    0.00  -19.98 6.297E+01

  10.540 10.920  3.32   30.08  -52.49   35.66    0.00  -16.83  1.195
   8.686  0.953  1.04   33.66  -54.57   34.67    0.00  -19.90 4.828E+01

  10.540 11.282  3.50   27.98  -50.24   33.44    0.00  -16.80  1.204
   8.584  0.953  1.05   31.32  -52.39   32.53    0.00  -19.86 3.703E+01

  10.540 11.661  3.69   26.11  -48.03   31.24    0.00  -16.79  1.205
   8.477  0.953  1.06   29.23  -50.25   30.42    0.00  -19.83 2.839E+01

  10.540 12.059  3.89   24.22  -45.81   29.06    0.00  -16.75  1.208
   8.364  0.953  1.07   27.12  -48.10   28.31    0.00  -19.79 2.176E+01

  10.540 12.475  4.10   22.13  -43.54   26.83    0.00  -16.72  1.221
   8.244  0.952  1.09   24.79  -45.89   26.16    0.00  -19.73 1.672E+01

  10.540 12.913  4.33   20.32  -41.43   24.72    0.00  -16.70  1.226
   8.118  0.952  1.10   22.76  -43.83   24.12    0.00  -19.70 1.282E+01

  10.540 13.374  4.56   18.55  -39.29   22.69    0.00  -16.60  1.232
   7.985  0.952  1.11   20.79  -41.74   22.16    0.00  -19.59 9.826E+00

  10.540 13.859  4.81   16.95  -37.29   20.78    0.00  -16.51  1.234
   7.845  0.952  1.12   19.01  -39.78   20.31    0.00  -19.47 7.513E+00

  10.540 14.372  5.08   15.39  -35.39   18.95    0.00  -16.44  1.240
   7.697  0.952  1.14   17.26  -37.92   18.54    0.00  -19.38 5.741E+00

  10.540 14.915  5.36   13.95  -33.56   17.25    0.00  -16.31  1.245
   7.541  0.952  1.15   15.66  -36.12   16.89    0.00  -19.23 4.376E+00

  10.540 15.491  5.65   12.57  -31.83   15.64    0.00  -16.18  1.254
   7.376  0.951  1.17   14.11  -34.41   15.33    0.00  -19.08 3.331E+00

  10.540 16.104  5.96   11.43  -30.24   14.22    0.00  -16.02  1.253
   7.203  0.951  1.18   12.84  -32.84   13.95    0.00  -18.89 2.519E+00

  10.540 16.758  6.28   10.26  -28.73   12.88    0.00  -15.85  1.257
   7.020  0.951  1.20   11.54  -31.33   12.65    0.00  -18.68 1.902E+00

  10.540 17.457  6.63    9.31  -27.27   11.65    0.00  -15.63  1.260
   6.827  0.951  1.22   10.47  -29.88   11.45    0.00  -18.43 1.432E+00

  10.540 18.208  6.99    8.35  -25.93   10.49    0.00  -15.44  1.267
   6.623  0.951  1.24    9.39  -28.54   10.33    0.00  -18.21 1.076E+00

  10.540 19.018  7.37    7.48  -24.66    9.44    0.00  -15.22  1.272
   6.408  0.951  1.26    8.43  -27.26    9.30    0.00  -17.96 8.062E-01

  10.540 19.895  7.78    6.73  -23.47    8.49    0.00  -14.99  1.271
   6.182  0.951  1.28    7.59  -26.05    8.37    0.00  -17.68 6.009E-01

  10.540 20.849  8.20    6.00  -22.33    7.58    0.00  -14.75  1.274
   5.943  0.951  1.30    6.77  -24.89    7.48    0.00  -17.41 4.485E-01

  10.540 21.893  8.65    5.33  -21.22    6.73    0.00  -14.49  1.276
   5.691  0.951  1.33    6.02  -23.77    6.66    0.00  -17.11 3.345E-01

  10.540 23.044  9.13    4.69  -20.12    5.93    0.00  -14.19  1.279
   5.425  0.951  1.35    5.30  -22.65    5.88    0.00  -16.77 2.500E-01

  10.540 24.321  9.63    4.11  -19.12    5.19    0.00  -13.93  1.277
   5.145  0.951  1.38    4.65  -21.62    5.15    0.00  -16.47 1.870E-01

  10.540 25.752 10.15    3.55  -18.19    4.48    0.00  -13.71  1.278
   4.849  0.951  1.41    4.02  -20.67    4.46    0.00  -16.21 1.408E-01

  10.540 27.371 10.71    3.04  -18.38    3.82    0.00  -14.56  1.276
   4.537  0.950  1.44    3.45  -20.92    3.81    0.00  -17.11 1.065E-01

  10.540  5.662  1.03  164.31  -79.31   60.27    0.00  -19.04  1.000
   9.983  0.982  0.90  186.77  -80.28   57.68    0.00  -22.60 1.308E+04

  10.540  5.824  1.08  153.77  -79.26   60.33    0.00  -18.92  1.000
   9.952  0.981  0.90  174.29  -80.24   57.78    0.00  -22.46 1.036E+04

  10.540  5.991  1.14  141.18  -79.13   60.30    0.00  -18.83  1.000
   9.919  0.980  0.90  159.55  -80.12   57.77    0.00  -22.35 8.184E+03

  10.540  6.164  1.20  138.43  -78.98   60.25    0.00  -18.72  1.000
   9.885  0.980  0.90  156.23  -79.98   57.77    0.00  -22.21 6.440E+03

  10.540  6.342  1.27  134.20  -78.75   60.09    0.00  -18.66  1.000
   9.849  0.980  0.91  151.23  -79.77   57.64    0.00  -22.13 5.058E+03

  10.540  6.526  1.34  130.15  -78.45   59.87    0.00  -18.58  1.000
   9.811  0.980  0.91  146.45  -79.49   57.46    0.00  -22.03 3.959E+03

  10.540  6.716  1.41  118.92  -77.93   59.48    0.00  -18.45  1.000
   9.770  0.978  0.91  133.58  -79.00   57.13    0.00  -21.87 3.096E+03

  10.540  6.913  1.49  117.36  -77.46   59.10    0.00  -18.36  1.000
   9.728  0.978  0.91  131.70  -78.55   56.79    0.00  -21.76 2.411E+03

  10.540  7.116  1.57  111.48  -76.83   58.57    0.00  -18.25  1.000
   9.683  0.978  0.92  124.96  -77.95   56.32    0.00  -21.64 1.873E+03

  10.540  7.327  1.66  108.49  -76.17   57.97    0.00  -18.20  1.000
   9.636  0.978  0.92  121.50  -77.33   55.77    0.00  -21.56 1.452E+03

  10.540  7.544  1.75  103.28  -75.37   57.22    0.00  -18.15  1.000
   9.586  0.977  0.92  115.57  -76.56   55.08    0.00  -21.48 1.123E+03

  10.540  7.770  1.84   97.28  -74.34   56.37    0.00  -17.96  1.000
   9.533  0.976  0.93  108.77  -75.58   54.30    0.00  -21.28 8.666E+02

  10.540  8.003  1.95   95.21  -73.41   55.47    0.00  -17.94  1.000
   9.478  0.976  0.93  106.39  -74.70   53.46    0.00  -21.24 6.668E+02

  10.540  8.245  2.05   89.42  -72.18   54.36    0.00  -17.82  1.000
   9.419  0.976  0.93   99.86  -73.52   52.42    0.00  -21.10 5.126E+02

  10.540  8.496  2.16   84.75  -70.88   53.14    0.00  -17.74  1.000
   9.357  0.975  0.94   94.60  -72.27   51.28    0.00  -21.00 3.933E+02

  10.540  8.757  2.28   81.36  -69.50   51.85    0.00  -17.65  1.000
   9.292  0.975  0.94   90.77  -70.95   50.06    0.00  -20.89 3.011E+02

  10.540  9.027  2.41   76.89  -67.90   50.38    0.00  -17.53  1.000
   9.223  0.974  0.94   85.75  -69.42   48.67    0.00  -20.75 2.303E+02

  10.540  9.308  2.54   74.21  -66.33   48.83    0.00  -17.50  1.000
   9.151  0.974  0.95   82.74  -67.91   47.20    0.00  -20.70 1.759E+02

  10.540  9.600  2.68   69.28  -64.50   47.08    0.00  -17.42  0.689
   9.074  0.974  0.95   77.22  -66.15   45.54    0.00  -20.61 1.344E+02

  10.540  9.905  2.83   66.86  -62.74   45.36    0.00  -17.38  0.688
   8.994  0.974  0.96   74.52  -64.45   43.91    0.00  -20.55 1.023E+02

  10.540 10.221  2.98   63.18  -60.82   43.45    0.00  -17.37  0.697
   8.909  0.974  0.96   70.40  -62.60   42.08    0.00  -20.52 7.800E+01

  10.540 10.551  3.14   58.95  -58.68   41.41    0.00  -17.26  0.711
   8.819  0.973  0.97   65.69  -60.54   40.14    0.00  -20.40 5.948E+01

  10.540 10.896  3.32   56.18  -56.69   39.42    0.00  -17.26  0.710
   8.725  0.973  0.97   62.59  -58.62   38.23    0.00  -20.38 4.522E+01

  10.540 11.256  3.50   52.20  -54.49   37.25    0.00  -17.23  0.722
   8.625  0.973  0.98   58.16  -56.49   36.15    0.00  -20.34 3.448E+01

  10.540 11.632  3.69   48.84  -52.24   35.08    0.00  -17.16  0.727
   8.520  0.973  0.98   54.40  -54.32   34.07    0.00  -20.25 2.626E+01

  10.540 12.026  3.89   45.21  -49.97   32.83    0.00  -17.14  0.734
   8.409  0.973  0.99   50.37  -52.12   31.90    0.00  -20.22 2.004E+01

  10.540 12.439  4.10   41.80  -47.69   30.61    0.00  -17.07  0.740
   8.292  0.973  1.00   46.57  -49.91   29.77    0.00  -20.14 1.527E+01

  10.540 12.873  4.33   38.01  -45.39   28.36    0.00  -17.03  0.754
   8.168  0.972  1.00   42.36  -47.68   27.60    0.00  -20.08 1.167E+01

  10.540 13.330  4.56   35.04  -43.22   26.27    0.00  -16.95  0.757
   8.038  0.972  1.01   39.06  -45.57   25.58    0.00  -19.98 8.875E+00

  10.540 13.810  4.81   32.23  -41.10   24.24    0.00  -16.86  0.759
   7.901  0.972  1.02   35.94  -43.50   23.62    0.00  -19.87 6.746E+00

  10.540 14.318  5.08   29.33  -39.04   22.27    0.00  -16.77  0.767
   7.756  0.972  1.03   32.70  -41.49   21.72    0.00  -19.76 5.126E+00

  10.540 14.854  5.36   26.57  -37.05   20.40    0.00  -16.65  0.775
   7.603  0.972  1.04   29.64  -39.53   19.92    0.00  -19.61 3.889E+00

  10.540 15.423  5.65   24.19  -35.17   18.67    0.00  -16.50  0.779
   7.442  0.972  1.04   27.00  -37.69   18.24    0.00  -19.45 2.940E+00

  10.540 16.027  5.96   21.90  -33.45   17.03    0.00  -16.42  0.785
   7.272  0.972  1.05   24.45  -35.98   16.66    0.00  -19.33 2.219E+00

  10.540 16.671  6.28   19.59  -31.71   15.48    0.00  -16.23  0.798
   7.092  0.971  1.07   21.88  -34.27   15.16    0.00  -19.11 1.672E+00

  10.540 17.359  6.63   17.73  -30.13   14.09    0.00  -16.04  0.802
   6.903  0.971  1.08   19.81  -32.70   13.80    0.00  -18.89 1.253E+00

  10.540 18.097  6.99   16.11  -28.64   12.82    0.00  -15.82  0.803
   6.704  0.971  1.09   18.01  -31.21   12.57    0.00  -18.64 9.348E-01

  10.540 18.892  7.37   14.57  -27.23   11.62    0.00  -15.61  0.805
   6.494  0.971  1.10   16.30  -29.80   11.41    0.00  -18.39 6.959E-01
